Sum of age,AgeGroup,Sum of approved_month,Sum of approved_year,Year,Quarter,Month,Day,Average of AverageLoan,bank_name_clients_Diamond Bank,bank_name_clients_EcoBank,bank_name_clients_Fidelity Bank,bank_name_clients_FCMB,bank_name_clients_First Bank,bank_name_clients_GT Bank,bank_name_clients_Heritage Bank,bank_name_clients_Keystone Bank,bank_name_clients_Skye Bank,bank_name_clients_Stanbic IBTC,bank_name_clients_Standard Chartered,bank_name_clients_UBA,bank_name_clients_Union Bank,bank_name_clients_Sterling Bank,bank_name_clients_Wema Bank,bank_name_clients_Zenith Bank,DefaultStatus,bank_name_clients_Unity Bank,customerid,employment_status,employment_status_clients_Permanent,employment_status_clients_Retired,employment_status_clients_Self-Employed,employment_status_clients_Student,employment_status_clients_Unemployed,Sum of latitude_gps,level_of_education_clients_Post-Graduate,level_of_education_clients_Primary,level_of_education_clients_Unknown,level_of_education_clients_Secondary,Sum of loanamount,Sum of LoanCount,LoanCountCategory,Sum of longitude_gps,Sum of Max Loan Amount,Sum of loannumber,Sum of termdays,Sum of totaldue,Sum of target,Sum of TotalLoanAmount
33.63997262149213,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,Repaid,false,8a858e165a47b2fd015a4aff578837c6,Permanent,true,false,false,false,false,8.1531305,false,false,true,false,30000,3269,Very High (10+ Loans),4.7172445,58310000,6,30,34500,0,₦58310000.0
27.11841204654346,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,Repaid,false,8a858e585693982b01569f23b93d4f5f,Permanent,true,false,false,false,false,6.6066527,false,false,true,false,10000,3269,Very High (10+ Loans),3.3623846,58310000,3,30,13000,0,₦58310000.0
36.53935660506502,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,Repaid,false,8a858ed45c454c11015c52e103ec40fc,Permanent,true,false,false,false,false,6.4468486,false,false,true,false,10000,3269,Very High (10+ Loans),3.46005,58310000,2,30,13000,0,₦58310000.0
26.217659137577,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,Repaid,false,8a858eec5ca21dcb015ca2493dee1e2d,Permanent,true,false,false,false,false,6.5532982,false,false,true,false,10000,3269,Very High (10+ Loans),3.259777,58310000,2,30,13000,0,₦58310000.0
36.3668720054757,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,Repaid,false,8a858f665c45930d015c549074f912f5,Permanent,true,false,false,false,false,6.45958,false,false,true,false,10000,3269,Very High (10+ Loans),3.1923632,58310000,2,30,13000,0,₦58310000.0
36.45722108145106,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,Repaid,false,8a858fa5552add5d0155304f5f3f0bb3,Permanent,true,false,false,false,false,10.4535817,false,false,true,false,30000,3269,Very High (10+ Loans),7.4496983,58310000,9,30,34500,0,₦58310000.0
34.64476386036961,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,Repaid,false,8a858fef570f30e501572962ab8f7a1f,Permanent,true,false,false,false,false,9.9575748,false,false,true,false,20000,3269,Very High (10+ Loans),8.8621398,58310000,10,30,24500,1,₦58310000.0
29.66461327857632,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,Repaid,false,8a858fff5a28d297015a338c644f5053,Permanent,true,false,false,false,false,9.0550469,false,false,true,false,20000,3269,Very High (10+ Loans),7.4986897,58310000,5,30,24500,0,₦58310000.0
29.87268993839836,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,Repaid,false,8a858e0059416900015946224e1779e9,Permanent,true,false,false,false,false,4.8319172,false,false,true,false,10000,3269,Very High (10+ Loans),6.9979401,58310000,2,30,13000,1,₦58310000.0
30.34633812457221,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,Repaid,false,8a858e215c7de5f2015c815830051943,Permanent,true,false,false,false,false,8.9856285,false,false,true,false,10000,3269,Very High (10+ Loans),7.3582392,58310000,2,30,13000,0,₦58310000.0
33.50581793292265,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,Repaid,false,8a858e775c362114015c3b23d88c3266,Permanent,true,false,false,false,false,6.5151015,false,false,true,false,10000,3269,Very High (10+ Loans),3.3643434,58310000,3,30,13000,0,₦58310000.0
37.08145106091718,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,Repaid,false,8a858e8a5c1c14b8015c208efaab73e4,Permanent,true,false,false,false,false,6.5453099,false,false,true,false,10000,3269,Very High (10+ Loans),3.3607768,58310000,2,30,13000,0,₦58310000.0
30.19028062970568,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,Repaid,false,8a858f6858860440015891d0a7824f30,Permanent,true,false,false,false,false,8.447444,false,false,true,false,20000,3269,Very High (10+ Loans),4.510403,58310000,9,30,23000,0,₦58310000.0
30.19301848049281,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,Repaid,false,8a858f7e5c213ef4015c258219290f35,Permanent,true,false,false,false,false,6.619215,false,false,true,false,10000,3269,Very High (10+ Loans),3.3004217,58310000,2,15,11500,0,₦58310000.0
27.79739904175223,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,Repaid,false,8a858fcb5ca240f7015ca5f72d8c6357,Permanent,true,false,false,false,false,6.5435757,false,false,true,false,10000,3269,Very High (10+ Loans),3.3711717,58310000,2,30,13000,0,₦58310000.0
30.15742642026009,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,Repaid,false,8a858e1556321b9401564c8d8e8144d8,Permanent,true,false,false,false,false,6.733155,false,false,false,false,20000,3269,Very High (10+ Loans),3.5410367,58310000,12,15,22250,1,₦58310000.0
29.67008898015058,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,Repaid,false,8a858e225a28c713015a33e7c0bf5ed8,Permanent,true,false,false,false,false,6.5057367,false,false,true,false,30000,3269,Very High (10+ Loans),3.3547928,58310000,9,30,34500,0,₦58310000.0
28.86242299794661,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,Repaid,false,8a858fa158f8ee8f0158fe8c5a574064,Permanent,true,false,false,false,false,9.1792081,false,false,true,false,30000,3269,Very High (10+ Loans),7.1794542,58310000,9,30,34500,1,₦58310000.0
34.88021902806297,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,Repaid,false,8a858f6055f96ad20156004e79324d0f,Self-Employed,false,false,true,false,false,7.1916955,false,false,true,false,50000,3269,Very High (10+ Loans),5.6076275,58310000,11,60,55000,0,₦58310000.0
32.11498973305955,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a85889853f0fbaa01540444629832e2,Self-Employed,false,false,true,false,false,6.2222471,false,false,false,false,20000,3269,Very High (10+ Loans),6.6851048,58310000,10,30,24500,0,₦58310000.0
27.36481861738535,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a8588dc536a1413015375acd19d4154,Permanent,true,false,false,false,false,6.437171,false,false,true,false,10000,3269,Very High (10+ Loans),3.5115594,58310000,3,30,13000,1,₦58310000.0
38.43394934976044,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a85896653f0fed20154047ec0720b35,Self-Employed,false,false,true,false,false,7.1268308,false,false,false,false,60000,3269,Very High (10+ Loans),3.3352713,58310000,13,90,68100,0,₦58310000.0
29.85352498288843,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a85898a53bc15600153c7b188b67a9e,Permanent,true,false,false,false,false,9.1063045,true,false,false,false,20000,3269,Very High (10+ Loans),7.4852216,58310000,7,30,24500,0,₦58310000.0
33.95208761122519,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858e2e5bb57a37015bc94eaa083a35,Permanent,true,false,false,false,false,6.6671957,false,false,true,false,10000,3269,Very High (10+ Loans),3.319964,58310000,3,15,11500,0,₦58310000.0
28.29568788501027,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858e5856b7840c0156bc78a4767ae8,Self-Employed,false,false,true,false,false,6.4359708,false,false,false,false,40000,3269,Very High (10+ Loans),3.4433665,58310000,16,30,42000,0,₦58310000.0
37.71389459274469,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858e7b55deef140155e587fc3b63ba,Permanent,true,false,false,false,false,6.6834544,false,false,true,false,30000,3269,Very High (10+ Loans),3.2902753,58310000,7,30,34500,0,₦58310000.0
32.435318275154,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858e7c588604a40158a75735995afa,Permanent,true,false,false,false,false,-33.8688183,false,false,true,false,20000,3269,Very High (10+ Loans),151.20929,58310000,8,30,23000,0,₦58310000.0
35.38124572210815,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858e885c63d379015c6c93c57d5273,Permanent,true,false,false,false,false,7.2371127,false,false,true,false,10000,3269,Very High (10+ Loans),5.2382508,58310000,2,30,13000,0,₦58310000.0
38.93497604380561,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858ebd590802ef01590ebd882056d6,Permanent,true,false,false,false,false,6.5715579,false,false,true,false,20000,3269,Very High (10+ Loans),3.3702266,58310000,8,30,24500,0,₦58310000.0
30.78986995208761,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858ec655f96b32015607c12d57059e,Permanent,true,false,false,false,false,6.502966,false,false,false,false,20000,3269,Very High (10+ Loans),3.376451,58310000,7,30,24500,0,₦58310000.0
33.04585900068447,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858ed55c63db54015c753ba4d83da3,Permanent,true,false,false,false,false,9.0371033,false,false,true,false,10000,3269,Very High (10+ Loans),7.4215817,58310000,2,30,13000,0,₦58310000.0
38.87474332648871,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858ed759d079530159d127708943f6,Permanent,true,false,false,false,false,6.6235908,false,false,true,false,30000,3269,Very High (10+ Loans),3.3611097,58310000,7,30,34500,0,₦58310000.0
31.20328542094456,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858f045bb63525015bbfc1e9654aba,Permanent,true,false,false,false,false,6.5626102,false,false,true,false,10000,3269,Very High (10+ Loans),3.2619772,58310000,3,15,11500,0,₦58310000.0
33.27857631759069,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858f125c5f88b1015c603d2810428c,Permanent,true,false,false,false,false,4.8426899,false,false,true,false,10000,3269,Very High (10+ Loans),7.0481835,58310000,2,30,13000,0,₦58310000.0
34.70773442847365,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858f1959d168260159d213daf93761,Permanent,true,false,false,false,false,9.0780433,false,false,true,false,30000,3269,Very High (10+ Loans),7.4599944,58310000,8,30,34500,0,₦58310000.0
31.63039014373717,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858f3159f585d30159f9b058fc1e2f,Permanent,true,false,false,false,false,6.6682167,false,false,true,false,20000,3269,Very High (10+ Loans),3.3359283,58310000,6,30,24500,1,₦58310000.0
33.62354551676933,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858f315ccb979d015ccee732d8064f,Permanent,true,false,false,false,false,8.9899646,false,false,true,false,10000,3269,Very High (10+ Loans),7.4164294,58310000,2,30,13000,0,₦58310000.0
37.13073237508556,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858f4e5ca72981015ca72f23a303a3,Permanent,true,false,false,false,false,6.4426579,false,false,true,false,10000,3269,Very High (10+ Loans),3.4297727,58310000,2,30,13000,0,₦58310000.0
26.00136892539357,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858f6f5b3f095b015b3fb8a8e7099f,Permanent,true,false,false,false,false,6.4979165,false,false,true,false,20000,3269,Very High (10+ Loans),3.3799934,58310000,4,15,22250,0,₦58310000.0
39.36481861738535,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858f7e5ba0189c015ba0ac3e254fe3,Permanent,true,false,false,false,false,5.5905122,false,false,true,false,20000,3269,Very High (10+ Loans),5.8247251,58310000,5,30,24500,0,₦58310000.0
33.30047912388775,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858f7e5c213ef4015c21ca37fb3888,Permanent,true,false,false,false,false,6.4275138,false,false,true,false,10000,3269,Very High (10+ Loans),3.4823154,58310000,3,30,13000,0,₦58310000.0
33.07049965776865,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858f9c5a4817be015a4bb172de6f90,Permanent,true,false,false,false,false,6.6350455,false,false,true,false,10000,3269,Very High (10+ Loans),3.3457922,58310000,3,30,13000,0,₦58310000.0
38.37919233401779,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858fa3552ae1120155398656a154c3,Self-Employed,false,false,true,false,false,6.6530791,false,false,true,false,40000,3269,Very High (10+ Loans),3.3397609,58310000,14,30,44000,0,₦58310000.0
29.34976043805613,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858fc45c21da6f015c2792e305241e,Permanent,true,false,false,false,false,6.5792033,false,false,true,false,10000,3269,Very High (10+ Loans),3.3603867,58310000,3,15,11500,0,₦58310000.0
29.59616700889801,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858fc55b2548dd015b2e9cd6857beb,Permanent,true,false,false,false,false,7.1868282,false,false,true,false,20000,3269,Very High (10+ Loans),5.2295528,58310000,4,30,24500,0,₦58310000.0
28.95277207392197,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858fd458639fcc015868eb14b542ad,Permanent,true,false,false,false,false,6.474429999999999,false,false,true,false,30000,3269,Very High (10+ Loans),3.725655000000001,58310000,8,30,34500,1,₦58310000.0
32.45995893223819,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858fd55577e87601557eb6810f1310,Permanent,true,false,false,false,false,7.4133599,false,false,false,false,30000,3269,Very High (10+ Loans),3.8005112,58310000,9,30,34500,0,₦58310000.0
35.29363449691992,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858ff85bd93919015be27b9f421e8b,Permanent,true,false,false,false,false,6.4967288,false,false,true,false,30000,3269,Very High (10+ Loans),3.6016789,58310000,9,30,34500,0,₦58310000.0
27.86858316221766,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858ffb5b350b52015b386112da4435,Permanent,true,false,false,false,false,9.042188,false,false,true,false,10000,3269,Very High (10+ Loans),7.5989326,58310000,4,30,12250,0,₦58310000.0
31.43052703627652,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a8588b75438f499015444b1adf70876,Permanent,true,false,false,false,false,5.0200622,false,false,false,false,30000,3269,Very High (10+ Loans),7.9308911,58310000,10,30,34500,1,₦58310000.0
30.4558521560575,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a8589d7548fb3a8015494fcc5c34ab3,Permanent,true,false,false,false,false,7.4143335,false,false,true,false,10000,3269,Very High (10+ Loans),3.9514123,58310000,4,15,11500,1,₦58310000.0
28.13963039014374,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858e2155defefd0155e12953ee00a1,Permanent,true,false,false,false,false,4.54539,false,false,false,false,40000,3269,Very High (10+ Loans),8.00851,58310000,11,30,44000,0,₦58310000.0
37.16632443531827,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858e2159f3c9030159f4336f1925f4,Permanent,true,false,false,false,false,4.841691,false,false,true,false,20000,3269,Very High (10+ Loans),7.0580788,58310000,9,30,24500,1,₦58310000.0
27.70431211498973,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858e275c7ea5ec015c81b78d406c50,Permanent,true,false,false,false,false,6.4643533,false,false,true,false,10000,3269,Very High (10+ Loans),3.1668276,58310000,2,30,13000,0,₦58310000.0
36.9637234770705,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858e845accb4f9015acce9b7b82583,Permanent,true,false,false,false,false,8.4673384,false,false,true,false,10000,3269,Very High (10+ Loans),4.5695295,58310000,4,30,13000,0,₦58310000.0
39.17316906228611,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858eaa5b14b9b2015b14d3a3090d8a,Permanent,true,false,false,false,false,9.097488,false,false,true,false,10000,3269,Very High (10+ Loans),7.2890603,58310000,5,30,13000,0,₦58310000.0
37.16084873374401,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858ef759ffbd8a0159ffea48b311e8,Permanent,true,false,false,false,false,7.3208916,false,false,true,false,20000,3269,Very High (10+ Loans),3.9048607,58310000,6,30,24500,0,₦58310000.0
29.9876796714579,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858f1f58716185015877272a5b5d18,Permanent,true,false,false,false,false,10.5244411,false,false,true,false,20000,3269,Very High (10+ Loans),7.4190193,58310000,9,30,22000,0,₦58310000.0
27.20328542094456,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858f465668e3d601566c0daeb24682,Self-Employed,false,false,true,false,false,6.4291903,false,false,true,false,40000,3269,Very High (10+ Loans),3.259777,58310000,9,60,48000,0,₦58310000.0
27.62217659137577,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858f7d5af8271d015afa911cd028f4,Permanent,true,false,false,false,false,4.8039405,false,false,true,false,20000,3269,Very High (10+ Loans),7.0375782,58310000,4,30,24500,0,₦58310000.0
38.63655030800821,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858f8f5bfd3cfa015c0c27b9167289,Permanent,true,false,false,false,false,6.6594462,false,false,true,false,10000,3269,Very High (10+ Loans),3.2794797,58310000,3,30,13000,0,₦58310000.0
32.62970568104038,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858f965c6950da015c7ca00bf21715,Permanent,true,false,false,false,false,7.2542376,false,false,true,false,10000,3269,Very High (10+ Loans),5.2415475,58310000,3,30,13000,1,₦58310000.0
32.76112251882272,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858fc75b90e6b5015b9acbaac827a2,Permanent,true,false,false,false,false,7.8023329,false,false,true,false,10000,3269,Very High (10+ Loans),6.7436543,58310000,4,15,11500,1,₦58310000.0
33.16084873374401,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858e64586254230158688871643bdc,Permanent,true,false,false,false,false,9.9138204,false,false,true,false,30000,3269,Very High (10+ Loans),8.8905635,58310000,10,30,34500,0,₦58310000.0
38.73237508555783,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858edf580afd5e01580b8217652c4b,Self-Employed,false,false,true,false,false,7.4473876,false,false,false,true,30000,3269,Very High (10+ Loans),3.8940664,58310000,8,30,34500,1,₦58310000.0
27.76454483230664,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858fff5c79144c015c7bdbfc086ce1,Permanent,true,false,false,false,false,8.8847742,false,false,true,false,10000,3269,Very High (10+ Loans),7.2243323,58310000,2,30,13000,0,₦58310000.0
39.09103353867214,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858e235be813f6015be907ce7f4a8a,Permanent,true,false,false,false,false,6.6121573,false,false,true,false,10000,3269,Very High (10+ Loans),3.2780108,58310000,2,30,13000,0,₦58310000.0
30.32717316906228,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858ff85bd93919015be5e2ee740cfe,Permanent,true,false,false,false,false,7.4220671,false,false,true,false,10000,3269,Very High (10+ Loans),3.9086769,58310000,2,30,13000,1,₦58310000.0
32.86242299794661,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a8588f35438fe12015444567666018e,Permanent,true,false,false,false,false,10.2920413,false,false,true,false,20000,3269,Very High (10+ Loans),11.1393496,58310000,7,15,22250,0,₦58310000.0
37.45927446954141,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858e165b90faf9015b973923842ae9,Permanent,true,false,false,false,false,7.7963429,false,false,true,false,20000,3269,Very High (10+ Loans),6.7375239,58310000,4,30,24500,1,₦58310000.0
38.21218343600274,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858e6a5bfd4b54015c0dc45b31270b,Permanent,true,false,false,false,false,6.5354983,false,false,true,false,10000,3269,Very High (10+ Loans),3.3729167,58310000,3,30,13000,0,₦58310000.0
28.09308692676249,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858e9b5a61655b015a61a53637255e,Permanent,true,false,false,false,false,6.3711057,false,false,true,false,10000,3269,Very High (10+ Loans),5.6160622,58310000,2,15,11500,1,₦58310000.0
31.5564681724846,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858ea35a28b88b015a3be970e0681d,Permanent,true,false,false,false,false,9.08262,false,false,true,false,20000,3269,Very High (10+ Loans),7.4654217,58310000,6,30,24500,0,₦58310000.0
32.36413415468857,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a8589045384bd8301539e7e9cd27c7c,Permanent,true,false,false,false,false,6.6207446,false,false,true,false,25000,3269,Very High (10+ Loans),3.2902753,58310000,5,30,28750,0,₦58310000.0
29.21013004791239,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858e64590ae20001592d0712656fd5,Student,false,false,false,true,false,7.1278633,false,false,true,false,20000,3269,Very High (10+ Loans),3.2859833,58310000,7,30,23000,0,₦58310000.0
26.32991101984942,Young Adult (26–40),7,2017,2017,Qtr 3,July,6,₦17837.26,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Repaid,false,8a858ec358dc5c130158f43410ba2b2d,Student,false,false,false,true,false,7.4901495,false,false,true,false,10000,3269,Very High (10+ Loans),4.5332749,58310000,4,30,13000,0,₦58310000.0
